2021-06-21 09:08:27,109 p=11506 u=root n=ansible | PLAY [Generate artifact, copy artifact & sql file to files directory] *********************************************************************************************
2021-06-21 09:08:27,122 p=11506 u=root n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************
2021-06-21 09:08:28,244 p=11506 u=root n=ansible | ok: [localhost]
2021-06-21 09:08:28,259 p=11506 u=root n=ansible | TASK [Install  jdk, maven, git] ***********************************************************************************************************************************
2021-06-21 09:08:30,223 p=11506 u=root n=ansible | ok: [localhost] => (item=git)
2021-06-21 09:08:31,952 p=11506 u=root n=ansible | ok: [localhost] => (item=openjdk-8-jdk)
2021-06-21 09:08:33,688 p=11506 u=root n=ansible | ok: [localhost] => (item=maven)
2021-06-21 09:08:33,698 p=11506 u=root n=ansible | TASK [Clone source code from github] ******************************************************************************************************************************
2021-06-21 09:08:34,383 p=11506 u=root n=ansible | ok: [localhost]
2021-06-21 09:08:34,393 p=11506 u=root n=ansible | TASK [mvn install command to build artifact] **********************************************************************************************************************
2021-06-21 09:08:34,407 p=11506 u=root n=ansible | skipping: [localhost]
2021-06-21 09:08:34,417 p=11506 u=root n=ansible | TASK [Copy artifacts to files directory] **************************************************************************************************************************
2021-06-21 09:08:35,290 p=11506 u=root n=ansible | ok: [localhost] => (item=/root/scripts/ansible-aws-vpc/provision-stack/Vprofile-repo/target/vprofile-v2.war)
2021-06-21 09:08:35,300 p=11506 u=root n=ansible | TASK [Copy SQL file to files directory] ***************************************************************************************************************************
2021-06-21 09:08:35,714 p=11506 u=root n=ansible | ok: [localhost]
2021-06-21 09:08:35,730 p=11506 u=root n=ansible | PLAY [Set host to ip mapping in /etc/hosts file of all the instances in the stack] ********************************************************************************
2021-06-21 09:08:35,735 p=11506 u=root n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************
2021-06-21 09:08:37,435 p=11506 u=root n=ansible | ok: [db01]
2021-06-21 09:08:40,251 p=11506 u=root n=ansible | ok: [web01]
2021-06-21 09:08:40,255 p=11506 u=root n=ansible | ok: [app01]
2021-06-21 09:08:40,261 p=11506 u=root n=ansible | ok: [rmq01]
2021-06-21 09:08:40,303 p=11506 u=root n=ansible | ok: [mc01]
2021-06-21 09:08:40,316 p=11506 u=root n=ansible | TASK [Import VPC setup Variable] **********************************************************************************************************************************
2021-06-21 09:08:40,365 p=11506 u=root n=ansible | ok: [web01]
2021-06-21 09:08:40,390 p=11506 u=root n=ansible | ok: [app01]
2021-06-21 09:08:40,413 p=11506 u=root n=ansible | ok: [rmq01]
2021-06-21 09:08:40,414 p=11506 u=root n=ansible | ok: [mc01]
2021-06-21 09:08:40,422 p=11506 u=root n=ansible | ok: [db01]
2021-06-21 09:08:40,432 p=11506 u=root n=ansible | TASK [Update hosts file for all the hosts] ************************************************************************************************************************
2021-06-21 09:08:41,048 p=11506 u=root n=ansible | ok: [db01]
2021-06-21 09:08:41,608 p=11506 u=root n=ansible | ok: [rmq01]
2021-06-21 09:08:41,688 p=11506 u=root n=ansible | ok: [app01]
2021-06-21 09:08:41,690 p=11506 u=root n=ansible | ok: [mc01]
2021-06-21 09:08:41,694 p=11506 u=root n=ansible | ok: [web01]
2021-06-21 09:08:41,711 p=11506 u=root n=ansible | PLAY [Setup Mysql with accounts db and remote login] **************************************************************************************************************
2021-06-21 09:08:41,725 p=11506 u=root n=ansible | TASK [Installing Mysql Service and dependencies] ******************************************************************************************************************
2021-06-21 09:08:42,841 p=11506 u=root n=ansible | ok: [db01] => (item=mysql-server)
2021-06-21 09:08:43,754 p=11506 u=root n=ansible | ok: [db01] => (item=mysql-client)
2021-06-21 09:08:44,447 p=11506 u=root n=ansible | failed: [db01] (item=python-mysqldb) => {"ansible_loop_var": "item", "changed": false, "item": "python-mysqldb", "msg": "No package matching 'python-mysqldb' is available"}
2021-06-21 09:08:45,374 p=11506 u=root n=ansible | ok: [db01] => (item=python3-mysqldb)
2021-06-21 09:08:46,283 p=11506 u=root n=ansible | ok: [db01] => (item=libmysqlclient-dev)
2021-06-21 09:08:46,285 p=11506 u=root n=ansible | ...ignoring
2021-06-21 09:08:46,295 p=11506 u=root n=ansible | TASK [Start and enable mysql service] *****************************************************************************************************************************
2021-06-21 09:08:47,051 p=11506 u=root n=ansible | ok: [db01]
2021-06-21 09:08:47,061 p=11506 u=root n=ansible | TASK [creating mysql user] ****************************************************************************************************************************************
2021-06-21 09:08:47,551 p=11506 u=root n=ansible | changed: [db01]
2021-06-21 09:08:47,561 p=11506 u=root n=ansible | TASK [Creating accounts DB] ***************************************************************************************************************************************
2021-06-21 09:08:48,014 p=11506 u=root n=ansible | ok: [db01]
2021-06-21 09:08:48,025 p=11506 u=root n=ansible | TASK [Enable remote login to mysql svc] ***************************************************************************************************************************
2021-06-21 09:08:48,449 p=11506 u=root n=ansible | ok: [db01]
2021-06-21 09:08:48,466 p=11506 u=root n=ansible | PLAY [Deploy SQL file on accounts db] *****************************************************************************************************************************
2021-06-21 09:08:48,479 p=11506 u=root n=ansible | TASK [Copy SQL to dbsrv] ******************************************************************************************************************************************
2021-06-21 09:08:49,002 p=11506 u=root n=ansible | ok: [db01]
2021-06-21 09:08:49,012 p=11506 u=root n=ansible | TASK [Restoring DB] ***********************************************************************************************************************************************
2021-06-21 09:08:49,509 p=11506 u=root n=ansible | changed: [db01]
2021-06-21 09:08:49,518 p=11506 u=root n=ansible | RUNNING HANDLER [Restart mysql] ***********************************************************************************************************************************
2021-06-21 09:08:51,622 p=11506 u=root n=ansible | changed: [db01]
2021-06-21 09:08:51,633 p=11506 u=root n=ansible | PLAY [Install Memcache, Start & enable SVC] ***********************************************************************************************************************
2021-06-21 09:08:51,647 p=11506 u=root n=ansible | TASK [Install Memcache] *******************************************************************************************************************************************
2021-06-21 09:08:53,790 p=11506 u=root n=ansible | ok: [mc01]
2021-06-21 09:08:53,799 p=11506 u=root n=ansible | TASK [Start & Enable Memcache] ************************************************************************************************************************************
2021-06-21 09:08:54,241 p=11506 u=root n=ansible | ok: [mc01]
2021-06-21 09:08:54,250 p=11506 u=root n=ansible | TASK [Enable remote login to memecache] ***************************************************************************************************************************
2021-06-21 09:08:54,529 p=11506 u=root n=ansible | ok: [mc01]
2021-06-21 09:08:54,546 p=11506 u=root n=ansible | PLAY [Install & Setup RabbitMQ with user] *************************************************************************************************************************
2021-06-21 09:08:54,560 p=11506 u=root n=ansible | TASK [Install Erlang Repository Package] **************************************************************************************************************************
2021-06-21 09:08:56,110 p=11506 u=root n=ansible | ok: [rmq01]
2021-06-21 09:08:56,119 p=11506 u=root n=ansible | TASK [Add an Erlang Solution public Key] **************************************************************************************************************************
2021-06-21 09:08:56,985 p=11506 u=root n=ansible | ok: [rmq01]
2021-06-21 09:08:56,994 p=11506 u=root n=ansible | TASK [Install Erlang] *********************************************************************************************************************************************
2021-06-21 09:08:57,984 p=11506 u=root n=ansible | ok: [rmq01]
2021-06-21 09:08:57,994 p=11506 u=root n=ansible | TASK [Add an Apt signing key, uses whichever key is at the URL] ***************************************************************************************************
2021-06-21 09:08:59,178 p=11506 u=root n=ansible | ok: [rmq01]
2021-06-21 09:08:59,187 p=11506 u=root n=ansible | TASK [Install Rabbit MQ] ******************************************************************************************************************************************
2021-06-21 09:09:21,628 p=11506 u=root n=ansible | changed: [rmq01]
2021-06-21 09:09:21,636 p=11506 u=root n=ansible | TASK [Start & Enable RMQ] *****************************************************************************************************************************************
2021-06-21 09:09:22,094 p=11506 u=root n=ansible | ok: [rmq01]
2021-06-21 09:09:22,103 p=11506 u=root n=ansible | TASK [Config setup] ***********************************************************************************************************************************************
2021-06-21 09:09:22,788 p=11506 u=root n=ansible | changed: [rmq01]
2021-06-21 09:09:22,797 p=11506 u=root n=ansible | TASK [rabbitmq_user] **********************************************************************************************************************************************
2021-06-21 09:09:27,841 p=11506 u=root n=ansible | changed: [rmq01]
2021-06-21 09:09:27,851 p=11506 u=root n=ansible | TASK [Enables the rabbitmq_management plugin] *********************************************************************************************************************
2021-06-21 09:09:33,174 p=11506 u=root n=ansible | changed: [rmq01]
2021-06-21 09:09:33,183 p=11506 u=root n=ansible | RUNNING HANDLER [Restart RMQ] *************************************************************************************************************************************
2021-06-21 09:09:45,008 p=11506 u=root n=ansible | changed: [rmq01]
2021-06-21 09:09:45,021 p=11506 u=root n=ansible | PLAY [Setup Tomcat8 & Deploy Artifact] ****************************************************************************************************************************
2021-06-21 09:09:45,030 p=11506 u=root n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************
2021-06-21 09:09:46,177 p=11506 u=root n=ansible | ok: [app01]
2021-06-21 09:09:46,192 p=11506 u=root n=ansible | TASK [Install JDK on Ubuntu 18/20] ********************************************************************************************************************************
2021-06-21 09:10:03,663 p=11506 u=root n=ansible | changed: [app01]
2021-06-21 09:10:03,671 p=11506 u=root n=ansible | TASK [Download Tomcat Tar Ball/Binaries] **************************************************************************************************************************
2021-06-21 09:10:06,662 p=11506 u=root n=ansible | changed: [app01]
2021-06-21 09:10:06,672 p=11506 u=root n=ansible | TASK [Add tomcat group] *******************************************************************************************************************************************
2021-06-21 09:10:07,132 p=11506 u=root n=ansible | changed: [app01]
2021-06-21 09:10:07,142 p=11506 u=root n=ansible | TASK [Add tomcat user] ********************************************************************************************************************************************
2021-06-21 09:10:07,692 p=11506 u=root n=ansible | changed: [app01]
2021-06-21 09:10:07,702 p=11506 u=root n=ansible | TASK [file] *******************************************************************************************************************************************************
2021-06-21 09:10:08,147 p=11506 u=root n=ansible | changed: [app01]
2021-06-21 09:10:08,158 p=11506 u=root n=ansible | TASK [Extract tomcat] *********************************************************************************************************************************************
2021-06-21 09:10:09,425 p=11506 u=root n=ansible | changed: [app01]
2021-06-21 09:10:09,436 p=11506 u=root n=ansible | TASK [debug] ******************************************************************************************************************************************************
2021-06-21 09:10:09,454 p=11506 u=root n=ansible | ok: [app01] => {
    "msg": "apache-tomcat-8.5.37"
}
2021-06-21 09:10:09,472 p=11506 u=root n=ansible | TASK [Synchronize /tmp/tomcat8/tomcat_cont /usr/local/tomcat8.] ***************************************************************************************************
2021-06-21 09:10:10,635 p=11506 u=root n=ansible | changed: [app01 -> app01]
2021-06-21 09:10:10,644 p=11506 u=root n=ansible | TASK [Change ownership of /usr/local/tomcat8] *********************************************************************************************************************
2021-06-21 09:10:10,977 p=11506 u=root n=ansible | changed: [app01]
2021-06-21 09:10:10,987 p=11506 u=root n=ansible | TASK [Setup tomcat SVC file on ubuntu 16 and 18] ******************************************************************************************************************
2021-06-21 09:10:11,516 p=11506 u=root n=ansible | changed: [app01]
2021-06-21 09:10:11,525 p=11506 u=root n=ansible | TASK [just force systemd to reread configs (2.4 and above)] *******************************************************************************************************
2021-06-21 09:10:12,539 p=11506 u=root n=ansible | ok: [app01]
2021-06-21 09:10:12,549 p=11506 u=root n=ansible | TASK [Start & Enable tomcat SVC] **********************************************************************************************************************************
2021-06-21 09:10:13,329 p=11506 u=root n=ansible | changed: [app01]
2021-06-21 09:10:13,338 p=11506 u=root n=ansible | TASK [stat] *******************************************************************************************************************************************************
2021-06-21 09:10:13,952 p=11506 u=root n=ansible | ok: [app01]
2021-06-21 09:10:13,962 p=11506 u=root n=ansible | TASK [Stop tomcat8 svc] *******************************************************************************************************************************************
2021-06-21 09:10:15,784 p=11506 u=root n=ansible | changed: [app01]
2021-06-21 09:10:15,793 p=11506 u=root n=ansible | TASK [Archive ROOT dir with timestamp] ****************************************************************************************************************************
2021-06-21 09:10:16,251 p=11506 u=root n=ansible | changed: [app01]
2021-06-21 09:10:16,260 p=11506 u=root n=ansible | TASK [copy ROOT dir with old_ROOT name] ***************************************************************************************************************************
2021-06-21 09:10:16,686 p=11506 u=root n=ansible | changed: [app01]
2021-06-21 09:10:16,695 p=11506 u=root n=ansible | TASK [Delete current artifact] ************************************************************************************************************************************
2021-06-21 09:10:16,990 p=11506 u=root n=ansible | changed: [app01] => (item=/usr/local/tomcat8/webapps/ROOT)
2021-06-21 09:10:17,260 p=11506 u=root n=ansible | ok: [app01] => (item=/usr/local/tomcat8/webapps/ROOT.war)
2021-06-21 09:10:17,270 p=11506 u=root n=ansible | TASK [Deploy vprofile artifact] ***********************************************************************************************************************************
2021-06-21 09:10:20,543 p=11506 u=root n=ansible | changed: [app01]
2021-06-21 09:10:20,553 p=11506 u=root n=ansible | TASK [Start tomcat8 svc] ******************************************************************************************************************************************
2021-06-21 09:10:21,096 p=11506 u=root n=ansible | changed: [app01]
2021-06-21 09:10:21,105 p=11506 u=root n=ansible | TASK [Wait until ROOT.war is extracted to ROOT directory] *********************************************************************************************************
2021-06-21 09:10:23,743 p=11506 u=root n=ansible | ok: [app01]
2021-06-21 09:10:23,752 p=11506 u=root n=ansible | TASK [Deploy web configuration file] ******************************************************************************************************************************
2021-06-21 09:10:24,685 p=11506 u=root n=ansible | ok: [app01]
2021-06-21 09:10:24,701 p=11506 u=root n=ansible | PLAY [Setup Nginx svc] ********************************************************************************************************************************************
2021-06-21 09:10:24,714 p=11506 u=root n=ansible | TASK [Install nginx] **********************************************************************************************************************************************
2021-06-21 09:10:39,256 p=11506 u=root n=ansible | changed: [web01]
2021-06-21 09:10:39,265 p=11506 u=root n=ansible | TASK [Start & ENable Nginx] ***************************************************************************************************************************************
2021-06-21 09:10:40,057 p=11506 u=root n=ansible | ok: [web01]
2021-06-21 09:10:40,068 p=11506 u=root n=ansible | TASK [Disable Nginx default website] ******************************************************************************************************************************
2021-06-21 09:10:40,549 p=11506 u=root n=ansible | changed: [web01]
2021-06-21 09:10:40,558 p=11506 u=root n=ansible | TASK [Deploy web config file] *************************************************************************************************************************************
2021-06-21 09:10:40,629 p=11506 u=root n=ansible | An exception occurred during task execution. To see the full traceback, use -vvv. The error was: If you are using a module and expect the file to exist on the remote, see the remote_src option
2021-06-21 09:10:40,630 p=11506 u=root n=ansible | fatal: [web01]: FAILED! => {"changed": false, "msg": "Could not find or access 'templates/nginxvpro.j2'\nSearched in:\n\t/root/scripts/ansible-aws-vpc/provision-stack/templates/templates/nginxvpro.j2\n\t/root/scripts/ansible-aws-vpc/provision-stack/templates/nginxvpro.j2\n\t/root/scripts/ansible-aws-vpc/provision-stack/templates/templates/nginxvpro.j2\n\t/root/scripts/ansible-aws-vpc/provision-stack/templates/nginxvpro.j2 on the Ansible Controller.\nIf you are using a module and expect the file to exist on the remote, see the remote_src option"}
2021-06-21 09:10:40,631 p=11506 u=root n=ansible | PLAY RECAP ********************************************************************************************************************************************************
2021-06-21 09:10:40,631 p=11506 u=root n=ansible | app01                      : ok=25   changed=16   unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2021-06-21 09:10:40,631 p=11506 u=root n=ansible | db01                       : ok=11   changed=3    unreachable=0    failed=0    skipped=0    rescued=0    ignored=1   
2021-06-21 09:10:40,632 p=11506 u=root n=ansible | localhost                  : ok=5    changed=0    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2021-06-21 09:10:40,632 p=11506 u=root n=ansible | mc01                       : ok=6    changed=0    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2021-06-21 09:10:40,632 p=11506 u=root n=ansible | rmq01                      : ok=13   changed=5    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2021-06-21 09:10:40,632 p=11506 u=root n=ansible | web01                      : ok=6    changed=2    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2021-06-21 09:11:41,799 p=13186 u=root n=ansible | PLAY [Generate artifact, copy artifact & sql file to files directory] *********************************************************************************************
2021-06-21 09:11:41,811 p=13186 u=root n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************
2021-06-21 09:11:42,892 p=13186 u=root n=ansible | ok: [localhost]
2021-06-21 09:11:42,907 p=13186 u=root n=ansible | TASK [Install  jdk, maven, git] ***********************************************************************************************************************************
2021-06-21 09:11:44,891 p=13186 u=root n=ansible | ok: [localhost] => (item=git)
2021-06-21 09:11:46,696 p=13186 u=root n=ansible | ok: [localhost] => (item=openjdk-8-jdk)
2021-06-21 09:11:48,385 p=13186 u=root n=ansible | ok: [localhost] => (item=maven)
2021-06-21 09:11:48,396 p=13186 u=root n=ansible | TASK [Clone source code from github] ******************************************************************************************************************************
2021-06-21 09:11:49,074 p=13186 u=root n=ansible | ok: [localhost]
2021-06-21 09:11:49,084 p=13186 u=root n=ansible | TASK [mvn install command to build artifact] **********************************************************************************************************************
2021-06-21 09:11:49,098 p=13186 u=root n=ansible | skipping: [localhost]
2021-06-21 09:11:49,107 p=13186 u=root n=ansible | TASK [Copy artifacts to files directory] **************************************************************************************************************************
2021-06-21 09:11:49,980 p=13186 u=root n=ansible | ok: [localhost] => (item=/root/scripts/ansible-aws-vpc/provision-stack/Vprofile-repo/target/vprofile-v2.war)
2021-06-21 09:11:49,990 p=13186 u=root n=ansible | TASK [Copy SQL file to files directory] ***************************************************************************************************************************
2021-06-21 09:11:50,406 p=13186 u=root n=ansible | ok: [localhost]
2021-06-21 09:11:50,423 p=13186 u=root n=ansible | PLAY [Set host to ip mapping in /etc/hosts file of all the instances in the stack] ********************************************************************************
2021-06-21 09:11:50,427 p=13186 u=root n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************
2021-06-21 09:11:52,165 p=13186 u=root n=ansible | ok: [db01]
2021-06-21 09:11:54,734 p=13186 u=root n=ansible | ok: [web01]
2021-06-21 09:11:54,797 p=13186 u=root n=ansible | ok: [app01]
2021-06-21 09:11:54,899 p=13186 u=root n=ansible | ok: [rmq01]
2021-06-21 09:11:54,916 p=13186 u=root n=ansible | ok: [mc01]
2021-06-21 09:11:54,930 p=13186 u=root n=ansible | TASK [Import VPC setup Variable] **********************************************************************************************************************************
2021-06-21 09:11:54,977 p=13186 u=root n=ansible | ok: [web01]
2021-06-21 09:11:54,998 p=13186 u=root n=ansible | ok: [app01]
2021-06-21 09:11:55,028 p=13186 u=root n=ansible | ok: [rmq01]
2021-06-21 09:11:55,029 p=13186 u=root n=ansible | ok: [mc01]
2021-06-21 09:11:55,037 p=13186 u=root n=ansible | ok: [db01]
2021-06-21 09:11:55,047 p=13186 u=root n=ansible | TASK [Update hosts file for all the hosts] ************************************************************************************************************************
2021-06-21 09:11:55,682 p=13186 u=root n=ansible | ok: [db01]
2021-06-21 09:11:56,228 p=13186 u=root n=ansible | ok: [rmq01]
2021-06-21 09:11:56,290 p=13186 u=root n=ansible | ok: [app01]
2021-06-21 09:11:56,293 p=13186 u=root n=ansible | ok: [web01]
2021-06-21 09:11:56,296 p=13186 u=root n=ansible | ok: [mc01]
2021-06-21 09:11:56,313 p=13186 u=root n=ansible | PLAY [Setup Mysql with accounts db and remote login] **************************************************************************************************************
2021-06-21 09:11:56,327 p=13186 u=root n=ansible | TASK [Installing Mysql Service and dependencies] ******************************************************************************************************************
2021-06-21 09:11:57,436 p=13186 u=root n=ansible | ok: [db01] => (item=mysql-server)
2021-06-21 09:11:58,351 p=13186 u=root n=ansible | ok: [db01] => (item=mysql-client)
2021-06-21 09:11:59,035 p=13186 u=root n=ansible | failed: [db01] (item=python-mysqldb) => {"ansible_loop_var": "item", "changed": false, "item": "python-mysqldb", "msg": "No package matching 'python-mysqldb' is available"}
2021-06-21 09:11:59,976 p=13186 u=root n=ansible | ok: [db01] => (item=python3-mysqldb)
2021-06-21 09:12:00,910 p=13186 u=root n=ansible | ok: [db01] => (item=libmysqlclient-dev)
2021-06-21 09:12:00,911 p=13186 u=root n=ansible | ...ignoring
2021-06-21 09:12:00,921 p=13186 u=root n=ansible | TASK [Start and enable mysql service] *****************************************************************************************************************************
2021-06-21 09:12:01,675 p=13186 u=root n=ansible | ok: [db01]
2021-06-21 09:12:01,685 p=13186 u=root n=ansible | TASK [creating mysql user] ****************************************************************************************************************************************
2021-06-21 09:12:02,186 p=13186 u=root n=ansible | changed: [db01]
2021-06-21 09:12:02,196 p=13186 u=root n=ansible | TASK [Creating accounts DB] ***************************************************************************************************************************************
2021-06-21 09:12:02,657 p=13186 u=root n=ansible | ok: [db01]
2021-06-21 09:12:02,667 p=13186 u=root n=ansible | TASK [Enable remote login to mysql svc] ***************************************************************************************************************************
2021-06-21 09:12:03,090 p=13186 u=root n=ansible | ok: [db01]
2021-06-21 09:12:03,107 p=13186 u=root n=ansible | PLAY [Deploy SQL file on accounts db] *****************************************************************************************************************************
2021-06-21 09:12:03,120 p=13186 u=root n=ansible | TASK [Copy SQL to dbsrv] ******************************************************************************************************************************************
2021-06-21 09:12:03,628 p=13186 u=root n=ansible | ok: [db01]
2021-06-21 09:12:03,637 p=13186 u=root n=ansible | TASK [Restoring DB] ***********************************************************************************************************************************************
2021-06-21 09:12:04,139 p=13186 u=root n=ansible | changed: [db01]
2021-06-21 09:12:04,148 p=13186 u=root n=ansible | RUNNING HANDLER [Restart mysql] ***********************************************************************************************************************************
2021-06-21 09:12:07,161 p=13186 u=root n=ansible | changed: [db01]
2021-06-21 09:12:07,172 p=13186 u=root n=ansible | PLAY [Install Memcache, Start & enable SVC] ***********************************************************************************************************************
2021-06-21 09:12:07,185 p=13186 u=root n=ansible | TASK [Install Memcache] *******************************************************************************************************************************************
2021-06-21 09:12:08,336 p=13186 u=root n=ansible | ok: [mc01]
2021-06-21 09:12:08,345 p=13186 u=root n=ansible | TASK [Start & Enable Memcache] ************************************************************************************************************************************
2021-06-21 09:12:08,784 p=13186 u=root n=ansible | ok: [mc01]
2021-06-21 09:12:08,793 p=13186 u=root n=ansible | TASK [Enable remote login to memecache] ***************************************************************************************************************************
2021-06-21 09:12:09,076 p=13186 u=root n=ansible | ok: [mc01]
2021-06-21 09:12:09,093 p=13186 u=root n=ansible | PLAY [Install & Setup RabbitMQ with user] *************************************************************************************************************************
2021-06-21 09:12:09,107 p=13186 u=root n=ansible | TASK [Install Erlang Repository Package] **************************************************************************************************************************
2021-06-21 09:12:10,605 p=13186 u=root n=ansible | ok: [rmq01]
2021-06-21 09:12:10,615 p=13186 u=root n=ansible | TASK [Add an Erlang Solution public Key] **************************************************************************************************************************
2021-06-21 09:12:11,500 p=13186 u=root n=ansible | ok: [rmq01]
2021-06-21 09:12:11,510 p=13186 u=root n=ansible | TASK [Install Erlang] *********************************************************************************************************************************************
2021-06-21 09:12:12,512 p=13186 u=root n=ansible | ok: [rmq01]
2021-06-21 09:12:12,521 p=13186 u=root n=ansible | TASK [Add an Apt signing key, uses whichever key is at the URL] ***************************************************************************************************
2021-06-21 09:12:13,368 p=13186 u=root n=ansible | ok: [rmq01]
2021-06-21 09:12:13,377 p=13186 u=root n=ansible | TASK [Install Rabbit MQ] ******************************************************************************************************************************************
2021-06-21 09:12:15,292 p=13186 u=root n=ansible | ok: [rmq01]
2021-06-21 09:12:15,301 p=13186 u=root n=ansible | TASK [Start & Enable RMQ] *****************************************************************************************************************************************
2021-06-21 09:12:15,739 p=13186 u=root n=ansible | ok: [rmq01]
2021-06-21 09:12:15,748 p=13186 u=root n=ansible | TASK [Config setup] ***********************************************************************************************************************************************
2021-06-21 09:12:16,296 p=13186 u=root n=ansible | ok: [rmq01]
2021-06-21 09:12:16,305 p=13186 u=root n=ansible | TASK [rabbitmq_user] **********************************************************************************************************************************************
2021-06-21 09:12:19,289 p=13186 u=root n=ansible | ok: [rmq01]
2021-06-21 09:12:19,298 p=13186 u=root n=ansible | TASK [Enables the rabbitmq_management plugin] *********************************************************************************************************************
2021-06-21 09:12:21,555 p=13186 u=root n=ansible | ok: [rmq01]
2021-06-21 09:12:21,572 p=13186 u=root n=ansible | PLAY [Setup Tomcat8 & Deploy Artifact] ****************************************************************************************************************************
2021-06-21 09:12:21,580 p=13186 u=root n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************
2021-06-21 09:12:22,453 p=13186 u=root n=ansible | ok: [app01]
2021-06-21 09:12:22,467 p=13186 u=root n=ansible | TASK [Install JDK on Ubuntu 18/20] ********************************************************************************************************************************
2021-06-21 09:12:24,382 p=13186 u=root n=ansible | ok: [app01]
2021-06-21 09:12:24,390 p=13186 u=root n=ansible | TASK [Download Tomcat Tar Ball/Binaries] **************************************************************************************************************************
2021-06-21 09:12:25,384 p=13186 u=root n=ansible | ok: [app01]
2021-06-21 09:12:25,394 p=13186 u=root n=ansible | TASK [Add tomcat group] *******************************************************************************************************************************************
2021-06-21 09:12:25,819 p=13186 u=root n=ansible | ok: [app01]
2021-06-21 09:12:25,829 p=13186 u=root n=ansible | TASK [Add tomcat user] ********************************************************************************************************************************************
2021-06-21 09:12:26,344 p=13186 u=root n=ansible | ok: [app01]
2021-06-21 09:12:26,353 p=13186 u=root n=ansible | TASK [file] *******************************************************************************************************************************************************
2021-06-21 09:12:26,788 p=13186 u=root n=ansible | ok: [app01]
2021-06-21 09:12:26,798 p=13186 u=root n=ansible | TASK [Extract tomcat] *********************************************************************************************************************************************
2021-06-21 09:12:28,260 p=13186 u=root n=ansible | ok: [app01]
2021-06-21 09:12:28,270 p=13186 u=root n=ansible | TASK [debug] ******************************************************************************************************************************************************
2021-06-21 09:12:28,289 p=13186 u=root n=ansible | ok: [app01] => {
    "msg": "apache-tomcat-8.5.37"
}
2021-06-21 09:12:28,304 p=13186 u=root n=ansible | TASK [Synchronize /tmp/tomcat8/tomcat_cont /usr/local/tomcat8.] ***************************************************************************************************
2021-06-21 09:12:28,809 p=13186 u=root n=ansible | changed: [app01 -> app01]
2021-06-21 09:12:28,818 p=13186 u=root n=ansible | TASK [Change ownership of /usr/local/tomcat8] *********************************************************************************************************************
2021-06-21 09:12:29,167 p=13186 u=root n=ansible | changed: [app01]
2021-06-21 09:12:29,177 p=13186 u=root n=ansible | TASK [Setup tomcat SVC file on ubuntu 16 and 18] ******************************************************************************************************************
2021-06-21 09:12:29,702 p=13186 u=root n=ansible | ok: [app01]
2021-06-21 09:12:29,712 p=13186 u=root n=ansible | TASK [just force systemd to reread configs (2.4 and above)] *******************************************************************************************************
2021-06-21 09:12:30,750 p=13186 u=root n=ansible | ok: [app01]
2021-06-21 09:12:30,759 p=13186 u=root n=ansible | TASK [Start & Enable tomcat SVC] **********************************************************************************************************************************
2021-06-21 09:12:31,194 p=13186 u=root n=ansible | ok: [app01]
2021-06-21 09:12:31,203 p=13186 u=root n=ansible | TASK [stat] *******************************************************************************************************************************************************
2021-06-21 09:12:31,663 p=13186 u=root n=ansible | ok: [app01]
2021-06-21 09:12:31,672 p=13186 u=root n=ansible | TASK [Stop tomcat8 svc] *******************************************************************************************************************************************
2021-06-21 09:12:32,951 p=13186 u=root n=ansible | changed: [app01]
2021-06-21 09:12:32,961 p=13186 u=root n=ansible | TASK [Archive ROOT dir with timestamp] ****************************************************************************************************************************
2021-06-21 09:12:36,095 p=13186 u=root n=ansible | changed: [app01]
2021-06-21 09:12:36,106 p=13186 u=root n=ansible | TASK [copy ROOT dir with old_ROOT name] ***************************************************************************************************************************
2021-06-21 09:12:36,623 p=13186 u=root n=ansible | changed: [app01]
2021-06-21 09:12:36,632 p=13186 u=root n=ansible | TASK [Delete current artifact] ************************************************************************************************************************************
2021-06-21 09:12:36,955 p=13186 u=root n=ansible | changed: [app01] => (item=/usr/local/tomcat8/webapps/ROOT)
2021-06-21 09:12:37,230 p=13186 u=root n=ansible | changed: [app01] => (item=/usr/local/tomcat8/webapps/ROOT.war)
2021-06-21 09:12:37,241 p=13186 u=root n=ansible | TASK [Deploy vprofile artifact] ***********************************************************************************************************************************
2021-06-21 09:12:40,704 p=13186 u=root n=ansible | changed: [app01]
2021-06-21 09:12:40,713 p=13186 u=root n=ansible | TASK [Start tomcat8 svc] ******************************************************************************************************************************************
2021-06-21 09:12:41,275 p=13186 u=root n=ansible | changed: [app01]
2021-06-21 09:12:41,284 p=13186 u=root n=ansible | TASK [Wait until ROOT.war is extracted to ROOT directory] *********************************************************************************************************
